offer_price,rating,mrp,isBestSeller,accessories,clothing,electronics,misc,musical_instrument
79.0,3.3,102.7,0,0,0,1,0,0
13.99,3.9,19.5,0,0,0,1,0,0
24.99,4.4,34.9,0,0,0,1,0,0
19.99,4.3,27.9,0,0,0,1,0,0
71.9,4.4,93.4,0,0,0,1,0,0
29.99,4.6,35.9,0,0,0,1,0,0
33.99,4.3,40.7,0,0,0,1,0,0
99.95,4.4,129.9,0,0,0,1,0,0
29.0,4.6,34.8,0,0,0,1,0,0
32.99,4.0,39.5,0,0,0,1,0,0
16.99,4.4,23.7,0,0,0,1,0,0
29.99,3.0,35.9,0,0,0,1,0,0
29.0,4.1,34.8,0,0,0,1,0,0
349.95,3.7,472.4,0,0,0,1,0,0
29.99,4.3,35.9,0,0,0,1,0,0
37.99,4.5,45.5,0,0,0,1,0,0
36.99,4.6,44.3,0,0,0,1,0,0
33.99,4.5,40.7,0,0,0,1,0,0
49.99,3.7,59.9,0,0,0,1,0,0
109.99,4.7,148.4,1,0,0,0,1,0
69.99,5.0,90.9,1,0,0,1,0,0
340.0,4.0,459.0,0,0,0,1,0,0
12.99,5.0,18.1,0,0,0,1,0,0
278.0,5.0,375.3,1,0,0,1,0,0
49.99,4.6,59.9,0,0,0,1,0,0
79.99,4.3,103.9,0,0,0,1,0,0
49.99,4.3,59.9,0,0,0,1,0,0
29.0,4.2,34.8,0,0,0,1,0,0
19.99,4.5,27.9,0,0,0,1,0,0
30.0,4.3,36.0,0,0,0,1,0,0
119.97,4.7,161.9,1,0,0,1,0,0
16.95,3.7,23.7,0,0,0,1,0,0
29.0,3.6,34.8,0,0,0,1,0,0
89.95,4.2,116.9,0,0,0,1,0,0
18.99,4.6,26.5,0,0,0,1,0,0
49.99,4.5,59.9,0,0,0,1,0,0
36.79,4.1,44.1,0,0,0,1,0,0
139.99,4.0,188.9,0,0,0,1,0,0
78.99,4.9,102.6,1,0,0,1,0,0
9.99,1.7,12.4,0,0,0,1,0,0
16.99,4.7,23.7,0,0,0,1,0,0
54.99,3.8,65.9,0,0,0,1,0,0
29.99,4.3,35.9,0,0,0,1,0,0
79.99,4.1,103.9,0,0,0,1,0,0
18.91,4.3,26.4,0,0,0,1,0,0
11.97,3.0,16.7,0,0,0,1,0,0
31.9,4.8,38.2,0,0,0,1,0,0
14.99,4.3,20.9,0,0,0,1,0,0
24.99,4.4,34.9,0,0,0,1,0,0
31.44,4.6,37.7,0,0,0,1,0,0
37.79,4.7,45.3,0,0,0,1,0,0
17.99,3.3,25.1,0,0,0,1,0,0
99.98,4.3,129.9,0,0,0,0,1,0
29.95,4.1,35.9,0,0,0,1,0,0
31.99,3.0,38.3,0,0,0,1,0,0
7.8,3.8,9.7,0,0,0,1,0,0
39.99,4.3,47.9,0,0,0,1,0,0
11.99,4.5,16.7,0,0,0,1,0,0
17.99,4.2,25.1,0,0,0,1,0,0
29.0,3.8,34.8,0,0,0,1,0,0
16.6,4.3,23.2,0,0,0,1,0,0
16.95,4.5,23.7,0,0,0,1,0,0
18.29,4.5,25.6,0,0,0,1,0,0
49.99,4.1,59.9,0,0,0,1,0,0
29.99,4.3,35.9,0,0,0,1,0,0
243.17,4.1,328.2,0,0,0,1,0,0
52.99,3.8,63.5,0,0,0,1,0,0
39.99,4.3,47.9,0,0,0,1,0,0
29.99,4.4,35.9,0,0,0,1,0,0
17.89,4.5,25.0,0,0,0,1,0,0
19.99,4.4,27.9,0,0,0,1,0,0
29.0,3.8,34.8,0,0,0,0,1,0
29.0,3.9,34.8,0,0,0,1,0,0
18.99,4.0,26.5,0,0,0,1,0,0
23.99,4.0,33.5,0,0,0,1,0,0
58.0,5.0,69.6,0,0,0,1,0,0
24.92,4.5,34.8,0,0,0,1,0,0
29.99,4.0,35.9,0,0,0,1,0,0
19.95,4.3,27.9,0,0,0,1,0,0
29.0,5.0,34.8,0,0,0,1,0,0
98.5,4.6,128.0,1,0,0,1,0,0
29.74,4.6,35.6,0,0,0,1,0,0
49.99,4.5,59.9,0,0,0,1,0,0
76.98,4.5,100.0,1,0,0,1,0,0
29.74,4.6,35.6,0,0,0,1,0,0
39.99,3.8,47.9,0,0,0,1,0,0
25.92,4.3,31.1,0,0,0,0,1,0
19.99,4.6,27.9,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
18.99,4.5,26.5,0,0,0,1,0,0
25.99,3.4,31.1,0,0,0,1,0,0
29.0,4.8,34.8,0,0,0,1,0,0
29.0,4.5,34.8,0,0,0,0,1,0
23.99,4.6,33.5,0,0,0,1,0,0
79.0,4.4,102.7,0,0,0,1,0,0
29.0,4.0,34.8,0,0,0,1,0,0
49.0,4.5,58.8,0,0,0,1,0,0
9.99,3.3,12.4,0,0,0,1,0,0
150.99,4.6,203.8,1,0,0,1,0,0
32.99,4.2,39.5,0,0,0,1,0,0
49.99,3.9,59.9,0,0,0,1,0,0
79.99,4.9,103.9,1,0,0,1,0,0
6.95,1.0,8.6,0,0,0,1,0,0
29.99,4.4,35.9,0,0,0,1,0,0
36.99,4.2,44.3,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.99,4.4,35.9,0,0,0,1,0,0
38.99,4.0,46.7,0,0,0,1,0,0
30.0,4.1,36.0,0,0,0,1,0,0
26.48,4.3,31.7,0,0,0,1,0,0
69.99,4.2,90.9,0,0,0,1,0,0
59.99,4.5,71.9,0,0,0,1,0,0
17.98,4.4,25.1,0,0,0,1,0,0
39.99,4.5,47.9,0,0,0,1,0,0
19.9,4.3,27.8,0,0,0,1,0,0
199.99,4.3,269.9,0,0,0,1,0,0
89.99,4.7,116.9,1,0,0,1,0,0
79.99,4.6,103.9,1,0,0,1,0,0
70.99,4.3,92.2,0,0,0,1,0,0
69.95,4.1,90.9,0,0,0,1,0,0
25.95,2.5,31.1,0,0,0,1,0,0
26.99,4.3,32.3,0,0,0,1,0,0
10.95,4.6,15.3,0,0,0,1,0,0
42.99,3.7,51.5,0,0,0,1,0,0
71.8,5.0,93.3,1,0,0,1,0,0
34.99,4.1,41.9,0,0,0,1,0,0
162.99,3.6,220.0,0,0,0,1,0,0
24.48,4.6,34.2,0,0,0,1,0,0
599.0,4.2,808.6,0,0,0,1,0,0
51.99,4.6,62.3,0,0,0,1,0,0
27.99,4.1,33.5,0,0,0,1,0,0
19.77,4.4,27.6,0,0,0,1,0,0
29.66,3.4,35.5,0,0,0,1,0,0
36.99,4.3,44.3,0,0,0,1,0,0
44.99,4.3,53.9,0,0,0,1,0,0
59.99,4.4,71.9,0,0,0,1,0,0
29.0,4.5,34.8,0,0,0,0,1,0
30.99,4.4,37.1,0,0,0,1,0,0
67.2,4.3,87.3,0,0,0,1,0,0
15.99,4.1,22.3,0,0,0,1,0,0
19.0,1.0,26.5,0,0,0,1,0,0
24.53,2.0,34.3,0,0,0,1,0,0
12.97,3.6,18.1,0,0,0,1,0,0
16.99,4.4,23.7,0,0,0,1,0,0
129.99,3.5,175.4,0,0,0,1,0,0
10.45,4.5,14.6,0,0,0,1,0,0
49.99,4.3,59.9,0,0,0,1,0,0
89.99,4.6,116.9,1,0,0,1,0,0
149.99,4.4,202.4,0,0,0,1,0,0
59.99,4.3,71.9,0,0,0,1,0,0
14.99,2.3,20.9,0,0,0,1,0,0
28.89,4.6,34.6,0,0,0,1,0,0
49.99,4.6,59.9,0,0,0,1,0,0
779.95,5.0,1052.9,1,0,0,1,0,0
29.0,4.3,34.8,0,0,0,0,1,0
29.0,2.6,34.8,0,0,0,1,0,0
27.99,4.4,33.5,0,0,0,1,0,0
21.99,4.3,30.7,0,0,0,1,0,0
119.99,4.2,161.9,0,0,0,0,1,0
9.91,4.6,12.3,0,0,0,0,1,0
29.0,4.5,34.8,0,0,0,0,1,0
27.9,4.5,33.4,0,0,0,1,0,0
29.0,4.4,34.8,0,0,0,1,0,0
39.99,4.4,47.9,0,0,0,1,0,0
29.0,3.3,34.8,0,0,0,1,0,0
49.98,4.4,59.9,0,0,0,1,0,0
79.99,4.6,103.9,1,0,0,1,0,0
19.9,4.4,27.8,0,0,0,1,0,0
49.9,4.0,59.8,0,0,0,1,0,0
19.99,4.2,27.9,0,0,0,1,0,0
116.0,4.3,156.6,0,0,0,1,0,0
369.99,4.4,499.4,0,0,0,1,0,0
179.99,4.8,242.9,1,0,0,1,0,0
39.99,4.4,47.9,0,0,0,1,0,0
24.99,4.7,34.9,0,0,0,1,0,0
24.92,4.1,34.8,0,0,0,1,0,0
29.0,4.2,34.8,0,0,0,1,0,0
549.95,4.4,742.4,0,0,0,1,0,0
158.99,3.9,214.6,0,0,0,1,0,0
25.0,4.0,30.0,0,0,0,1,0,0
52.99,4.3,63.5,0,0,0,1,0,0
29.0,3.8,34.8,0,0,0,0,1,0
39.99,4.1,47.9,0,0,0,1,0,0
32.99,4.6,39.5,0,0,0,1,0,0
25.49,4.4,30.5,0,0,0,1,0,0
27.99,4.6,33.5,0,0,0,1,0,0
29.0,4.5,34.8,0,0,0,1,0,0
29.0,4.5,34.8,0,0,0,1,0,0
49.99,4.4,59.9,0,0,0,1,0,0
76.99,4.3,100.0,0,0,0,1,0,0
10.88,4.5,15.2,0,0,0,1,0,0
190.99,4.3,257.8,0,0,0,1,0,0
19.99,4.3,27.9,0,0,0,1,0,0
29.0,3.4,34.8,0,0,0,1,0,0
74.0,3.9,96.2,0,0,0,1,0,0
99.99,5.0,129.9,1,0,0,1,0,0
20.33,4.3,28.4,0,0,0,1,0,0
29.99,4.0,35.9,0,0,0,1,0,0
15.99,4.4,22.3,0,0,0,1,0,0
12.91,4.3,18.0,0,0,0,1,0,0
24.99,4.2,34.9,0,0,0,1,0,0
65.99,4.2,85.7,0,0,0,1,0,0
11.89,3.9,16.6,0,0,0,1,0,0
184.9,4.7,249.6,1,0,0,1,0,0
16.99,4.1,23.7,0,0,0,1,0,0
79.0,4.3,102.7,0,0,0,1,0,0
50.23,4.3,60.2,0,0,0,1,0,0
9.99,4.6,12.4,0,0,0,1,0,0
13.99,4.6,19.5,0,0,0,1,0,0
79.99,4.4,103.9,0,0,0,1,0,0
34.99,4.2,41.9,0,0,0,1,0,0
39.99,4.2,47.9,0,0,0,1,0,0
13.99,4.5,19.5,0,0,0,1,0,0
28.04,4.7,33.6,0,0,0,1,0,0
68.99,4.5,89.6,1,0,0,1,0,0
16.69,4.5,23.3,0,0,0,1,0,0
119.0,4.3,160.6,0,0,0,1,0,0
12.99,5.0,18.1,0,0,0,1,0,0
49.99,5.0,59.9,0,0,0,1,0,0
99.99,3.8,129.9,0,0,0,1,0,0
59.99,4.5,71.9,0,0,0,1,0,0
29.0,4.4,34.8,0,0,0,1,0,0
23.99,5.0,33.5,0,0,0,1,0,0
20.99,5.0,29.3,0,0,0,1,0,0
12.99,4.2,18.1,0,0,0,1,0,0
20.0,5.0,28.0,0,0,0,1,0,0
12.88,4.3,18.0,0,0,0,1,0,0
19.99,4.3,27.9,0,0,0,1,0,0
79.99,4.5,103.9,1,0,0,1,0,0
157.73,4.0,212.9,0,0,0,0,0,1
34.99,4.6,41.9,0,0,0,1,0,0
69.98,4.2,90.9,0,0,0,1,0,0
145.99,4.1,197.0,0,0,0,1,0,0
17.99,4.5,25.1,0,0,0,1,0,0
29.0,4.0,34.8,0,0,0,1,0,0
29.0,1.0,34.8,0,0,0,1,0,0
15.99,4.6,22.3,0,0,0,1,0,0
29.0,4.1,34.8,0,0,0,1,0,0
17.99,4.3,25.1,0,0,0,1,0,0
53.39,4.3,64.0,0,0,0,1,0,0
19.99,4.1,27.9,0,0,0,1,0,0
39.97,4.0,47.9,0,0,0,1,0,0
28.93,4.6,34.7,0,0,0,1,0,0
29.0,4.6,34.8,0,0,0,0,1,0
359.99,4.7,485.9,1,0,0,0,1,0
27.99,4.3,33.5,0,0,0,1,0,0
28.69,4.3,34.4,0,0,0,1,0,0
115.99,4.4,156.5,0,0,0,0,1,0
99.99,4.2,129.9,0,0,0,1,0,0
20.99,3.0,29.3,0,0,0,1,0,0
25.99,4.3,31.1,0,0,0,1,0,0
54.99,4.0,65.9,0,0,0,1,0,0
32.99,3.4,39.5,0,0,0,1,0,0
39.88,4.7,47.8,0,0,0,1,0,0
34.99,4.4,41.9,0,0,0,1,0,0
19.99,5.0,27.9,0,0,0,1,0,0
203.7,4.6,274.9,1,0,0,1,0,0
74.99,3.3,97.4,0,0,0,1,0,0
22.99,4.3,32.1,0,0,0,1,0,0
13.8,4.4,19.3,0,0,0,1,0,0
468.95,3.8,633.0,0,0,0,1,0,0
23.68,4.3,33.1,0,0,0,1,0,0
11.98,4.0,16.7,0,0,0,1,0,0
88.99,4.1,115.6,0,0,0,1,0,0
24.99,4.1,34.9,0,0,0,1,0,0
35.96,4.3,43.1,0,0,0,1,0,0
69.99,4.5,90.9,1,0,0,1,0,0
37.99,4.6,45.5,0,0,0,1,0,0
149.0,3.9,201.1,0,0,0,1,0,0
11.99,4.7,16.7,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,0,1,0
36.99,5.0,44.3,0,0,0,1,0,0
29.99,5.0,35.9,0,0,0,1,0,0
12.99,4.7,18.1,0,0,0,1,0,0
122.99,5.0,166.0,1,0,0,1,0,0
25.9,4.3,31.0,0,0,0,1,0,0
178.0,5.0,240.3,1,0,0,1,0,0
109.0,4.3,147.1,0,0,0,1,0,0
13.99,3.9,19.5,0,0,0,1,0,0
129.99,5.0,175.4,1,0,0,1,0,0
349.95,4.2,472.4,0,0,0,1,0,0
24.64,4.3,34.4,0,0,0,1,0,0
38.99,3.9,46.7,0,0,0,1,0,0
31.99,4.4,38.3,0,0,0,1,0,0
129.0,4.0,174.1,0,0,0,1,0,0
49.99,4.1,59.9,0,0,0,1,0,0
14.99,4.3,20.9,0,0,0,1,0,0
29.0,4.5,34.8,0,0,0,1,0,0
19.99,4.4,27.9,0,0,0,1,0,0
99.95,4.7,129.9,1,0,0,1,0,0
19.99,2.9,27.9,0,0,0,1,0,0
39.99,4.4,47.9,0,0,0,1,0,0
10.99,4.8,15.3,0,0,0,1,0,0
22.99,4.2,32.1,0,0,0,1,0,0
35.56,4.1,42.6,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,0,1,0
19.99,3.7,27.9,0,0,0,1,0,0
19.99,4.4,27.9,0,0,0,1,0,0
54.99,4.0,65.9,0,0,0,1,0,0
79.0,3.3,102.7,0,0,0,1,0,0
69.99,4.2,90.9,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
39.99,4.6,47.9,0,0,0,1,0,0
25.99,1.0,31.1,0,0,0,1,0,0
89.99,4.3,116.9,0,0,0,1,0,0
139.99,4.5,188.9,1,0,0,1,0,0
18.8,4.8,26.3,0,0,0,1,0,0
19.99,4.3,27.9,0,0,0,1,0,0
99.99,4.8,129.9,1,0,0,1,0,0
29.99,3.8,35.9,0,0,0,1,0,0
29.99,3.9,35.9,0,0,0,1,0,0
59.99,4.3,71.9,0,0,0,1,0,0
16.69,4.5,23.3,0,0,0,0,1,0
39.99,4.2,47.9,0,0,0,1,0,0
19.99,4.8,27.9,0,0,0,1,0,0
15.99,4.1,22.3,0,0,0,1,0,0
55.99,4.3,67.1,0,0,0,1,0,0
23.99,3.8,33.5,0,0,0,1,0,0
45.95,5.0,55.1,0,0,0,1,0,0
12.99,5.0,18.1,0,0,0,1,0,0
16.5,3.8,23.0,0,0,0,1,0,0
129.99,4.8,175.4,1,0,0,1,0,0
47.86,3.8,57.4,0,0,0,1,0,0
13.29,4.3,18.6,0,0,0,1,0,0
29.0,4.1,34.8,0,0,0,1,0,0
22.95,4.3,32.1,0,0,0,1,0,0
59.9,5.0,71.8,0,0,0,1,0,0
114.97,4.7,155.2,1,0,0,1,0,0
39.99,4.3,47.9,0,0,0,1,0,0
14.99,4.3,20.9,0,0,0,1,0,0
89.98,4.3,116.9,0,0,0,1,0,0
87.88,5.0,114.2,1,0,0,1,0,0
27.99,4.6,33.5,0,0,0,1,0,0
86.27,5.0,112.1,1,0,0,0,1,0
69.99,4.5,90.9,1,0,0,1,0,0
29.0,4.6,34.8,0,0,0,1,0,0
104.9,4.3,141.6,0,0,0,1,0,0
29.0,4.5,34.8,0,0,0,1,0,0
29.99,4.5,35.9,0,0,0,1,0,0
29.99,4.1,35.9,0,0,0,1,0,0
29.0,4.0,34.8,0,0,0,1,0,0
27.99,4.8,33.5,0,0,0,1,0,0
109.99,3.4,148.4,0,0,0,1,0,0
26.99,4.7,32.3,0,0,0,1,0,0
29.99,4.1,35.9,0,0,0,1,0,0
33.99,4.4,40.7,0,0,0,1,0,0
29.99,3.4,35.9,0,0,0,1,0,0
86.69,4.4,112.6,0,0,0,1,0,0
29.99,4.3,35.9,0,0,0,1,0,0
38.99,4.3,46.7,0,0,0,1,0,0
38.99,4.0,46.7,0,0,0,1,0,0
67.92,4.7,88.2,1,0,0,1,0,0
9.99,3.9,12.4,0,0,0,1,0,0
145.99,4.3,197.0,0,0,0,1,0,0
49.99,4.2,59.9,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
18.99,4.0,26.5,0,0,0,1,0,0
29.0,4.5,34.8,0,0,0,1,0,0
21.99,4.3,30.7,0,0,0,1,0,0
49.0,4.7,58.8,0,0,0,1,0,0
29.99,4.2,35.9,0,0,0,1,0,0
14.49,4.2,20.2,0,0,0,1,0,0
79.99,4.2,103.9,0,0,0,1,0,0
229.95,4.2,310.4,0,0,0,1,0,0
329.95,4.0,445.4,0,0,0,1,0,0
35.99,4.6,43.1,0,0,0,1,0,0
74.95,4.7,97.4,1,0,0,1,0,0
18.99,4.7,26.5,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
54.99,3.9,65.9,0,0,0,1,0,0
59.99,4.4,71.9,0,0,0,1,0,0
29.99,3.9,35.9,0,0,0,1,0,0
29.0,4.4,34.8,0,0,0,1,0,0
12.95,4.0,18.1,0,0,0,1,0,0
494.99,4.0,668.2,0,0,0,1,0,0
29.0,5.0,34.8,0,0,0,1,0,0
59.0,4.4,70.8,0,0,0,1,0,0
49.9,4.1,59.8,0,0,0,1,0,0
63.75,4.4,82.8,0,0,0,1,0,0
109.99,3.9,148.4,0,0,0,1,0,0
79.99,4.6,103.9,1,0,0,1,0,0
18.89,4.5,26.4,0,0,0,1,0,0
337.0,4.3,454.9,0,0,0,1,0,0
69.99,4.4,90.9,0,0,0,1,0,0
17.95,4.5,25.1,0,0,0,0,1,0
32.99,4.4,39.5,0,0,0,1,0,0
249.99,4.4,337.4,0,0,0,0,1,0
649.0,4.9,876.1,1,0,0,0,1,0
29.0,4.2,34.8,0,0,0,1,0,0
32.99,4.3,39.5,0,0,0,1,0,0
15.99,4.6,22.3,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,0,1,0
39.99,4.3,47.9,0,0,0,1,0,0
144.94,4.3,195.6,0,0,0,1,0,0
33.99,4.7,40.7,0,0,0,1,0,0
19.99,4.6,27.9,0,0,0,1,0,0
75.99,4.5,98.7,1,0,0,1,0,0
39.99,4.7,47.9,0,0,0,1,0,0
29.98,4.3,35.9,0,0,0,1,0,0
10.99,4.3,15.3,0,0,0,1,0,0
227.13,4.3,306.6,0,0,0,1,0,0
20.59,3.9,28.8,0,0,0,1,0,0
752.0,4.3,1015.2,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
12.99,3.2,18.1,0,0,0,1,0,0
13.5,3.8,18.9,0,0,0,1,0,0
129.99,4.0,175.4,0,0,0,1,0,0
29.99,4.1,35.9,0,0,0,1,0,0
29.95,4.4,35.9,0,0,0,1,0,0
29.0,4.7,34.8,0,0,0,1,0,0
32.36,4.4,38.8,0,0,0,0,1,0
23.99,4.5,33.5,0,0,0,1,0,0
59.99,4.6,71.9,0,0,0,1,0,0
29.99,4.4,35.9,0,0,0,1,0,0
69.9,4.2,90.8,0,0,0,1,0,0
29.99,4.6,35.9,0,0,0,1,0,0
59.99,4.7,71.9,0,0,0,1,0,0
69.99,4.4,90.9,0,0,0,1,0,0
28.39,4.2,34.0,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
69.99,4.3,90.9,0,0,0,1,0,0
23.19,4.5,32.4,0,0,0,1,0,0
29.0,4.6,34.8,0,0,0,1,0,0
199.99,4.3,269.9,0,0,0,1,0,0
89.0,4.5,115.7,1,0,0,1,0,0
299.0,4.1,403.6,0,0,0,1,0,0
278.0,4.3,375.3,0,0,0,1,0,0
272.0,4.4,367.2,0,0,0,0,1,0
196.89,4.4,265.8,0,0,0,0,1,0
28.99,3.9,34.7,0,0,0,1,0,0
28.04,4.6,33.6,0,0,0,1,0,0
31.69,4.4,38.0,0,0,0,1,0,0
59.98,4.2,71.9,0,0,0,1,0,0
29.0,3.9,34.8,0,0,0,1,0,0
449.0,4.3,606.1,0,0,0,1,0,0
99.0,3.9,128.7,0,0,0,1,0,0
32.99,3.7,39.5,0,0,0,0,1,0
29.0,4.4,34.8,0,0,0,1,0,0
32.99,4.2,39.5,0,0,0,1,0,0
29.99,4.1,35.9,0,0,0,1,0,0
18.89,4.5,26.4,0,0,0,1,0,0
49.0,4.2,58.8,0,0,0,1,0,0
29.0,4.7,34.8,0,0,0,0,1,0
29.0,1.0,34.8,0,0,0,1,0,0
31.44,4.5,37.7,0,0,0,1,0,0
35.99,4.3,43.1,0,0,0,1,0,0
18.89,4.5,26.4,0,0,0,0,1,0
49.99,4.4,59.9,0,0,0,1,0,0
69.99,4.5,90.9,1,0,0,1,0,0
89.95,4.2,116.9,0,0,0,1,0,0
36.98,4.2,44.3,0,0,0,1,0,0
99.97,5.0,129.9,1,0,0,1,0,0
10.99,4.3,15.3,0,0,0,1,0,0
29.0,5.0,34.8,0,0,0,0,1,0
198.0,4.3,267.3,0,0,0,1,0,0
29.0,5.0,34.8,0,0,0,0,1,0
18.99,4.3,26.5,0,0,0,1,0,0
29.0,4.0,34.8,0,0,0,1,0,0
79.0,4.7,102.7,1,0,0,1,0,0
29.0,4.1,34.8,0,0,0,1,0,0
34.97,4.3,41.9,0,0,0,0,1,0
11.99,4.6,16.7,0,0,0,1,0,0
21.99,4.6,30.7,0,0,0,1,0,0
29.74,4.6,35.6,0,0,0,1,0,0
63.99,3.8,83.1,0,0,0,1,0,0
79.99,4.4,103.9,0,0,0,1,0,0
12.99,3.8,18.1,0,0,0,1,0,0
49.99,4.4,59.9,0,0,0,1,0,0
29.0,4.4,34.8,0,0,0,1,0,0
44.46,4.3,53.3,0,0,0,1,0,0
114.95,4.5,155.1,1,0,0,1,0,0
19.9,4.3,27.8,0,0,0,1,0,0
59.37,4.4,71.2,0,0,0,1,0,0
29.99,4.7,35.9,0,0,0,1,0,0
12.99,3.6,18.1,0,0,0,1,0,0
36.99,4.0,44.3,0,0,0,1,0,0
29.99,5.0,35.9,0,0,0,1,0,0
38.99,3.9,46.7,0,0,0,1,0,0
18.89,4.5,26.4,0,0,0,1,0,0
79.99,4.1,103.9,0,0,0,1,0,0
18.89,4.5,26.4,0,0,0,1,0,0
29.99,3.3,35.9,0,0,0,1,0,0
56.99,4.1,68.3,0,0,0,1,0,0
45.0,4.6,54.0,0,0,0,1,0,0
23.98,5.0,33.5,0,0,0,1,0,0
22.99,4.5,32.1,0,0,0,1,0,0
8.99,4.3,11.2,0,0,0,1,0,0
849.99,2.9,1147.4,0,0,0,1,0,0
29.0,3.6,34.8,0,0,0,1,0,0
249.99,5.0,337.4,1,0,0,1,0,0
13.54,3.9,18.9,0,0,0,1,0,0
40.99,4.4,49.1,0,0,0,1,0,0
149.99,4.3,202.4,0,0,0,1,0,0
29.0,4.4,34.8,0,0,0,1,0,0
21.95,3.3,30.7,0,0,0,1,0,0
28.04,4.6,33.6,0,0,0,1,0,0
79.99,4.9,103.9,1,0,0,1,0,0
25.99,4.2,31.1,0,0,0,1,0,0
22.99,5.0,32.1,0,0,0,1,0,0
21.65,4.2,30.3,0,0,0,1,0,0
19.99,4.6,27.9,0,0,0,1,0,0
34.39,4.1,41.2,0,0,0,1,0,0
19.99,3.7,27.9,0,0,0,1,0,0
14.97,4.0,20.9,0,0,0,1,0,0
29.0,3.4,34.8,0,0,0,1,0,0
21.76,4.2,30.4,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
25.0,5.0,30.0,0,0,0,1,0,0
29.0,4.6,34.8,0,0,0,1,0,0
13.95,4.2,19.5,0,0,0,1,0,0
89.99,4.2,116.9,0,0,0,1,0,0
85.99,4.6,111.7,1,0,0,1,0,0
129.0,4.1,174.1,0,0,0,1,0,0
29.99,4.6,35.9,0,0,0,1,0,0
44.59,4.8,53.5,0,0,0,1,0,0
31.69,4.4,38.0,0,0,0,1,0,0
38.98,4.1,46.7,0,0,0,1,0,0
19.98,4.6,27.9,0,0,0,0,1,0
47.95,4.7,57.5,0,0,0,1,0,0
749.95,4.4,1012.4,0,0,0,1,0,0
52.13,2.5,62.5,0,0,0,1,0,0
54.42,4.0,65.3,0,0,0,0,1,0
19.99,4.1,27.9,0,0,0,1,0,0
25.97,4.6,31.1,0,0,0,1,0,0
29.0,4.6,34.8,0,0,0,0,1,0
11.98,4.6,16.7,0,0,0,1,0,0
19.99,4.3,27.9,0,0,0,1,0,0
26.0,3.3,31.2,0,0,0,1,0,0
99.98,4.3,129.9,0,0,0,1,0,0
18.89,4.5,26.4,0,0,0,0,1,0
66.17,4.6,86.0,1,0,0,1,0,0
39.97,4.7,47.9,0,0,0,1,0,0
39.53,4.3,47.4,0,0,0,1,0,0
29.0,4.4,34.8,0,0,0,1,0,0
29.99,3.5,35.9,0,0,0,1,0,0
144.99,4.1,195.7,0,0,0,1,0,0
9.99,4.3,12.4,0,0,0,1,0,0
18.0,4.3,25.2,0,0,0,1,0,0
799.0,3.9,1078.6,0,0,0,1,0,0
39.99,3.3,47.9,0,0,0,1,0,0
9.99,4.5,12.4,0,0,0,1,0,0
23.91,4.2,33.4,0,0,0,1,0,0
29.99,4.6,35.9,0,0,0,1,0,0
37.79,4.6,45.3,0,0,0,1,0,0
24.99,4.3,34.9,0,0,0,1,0,0
40.79,4.5,48.9,0,0,0,1,0,0
104.0,4.4,140.4,0,0,0,1,0,0
89.95,3.5,116.9,0,0,0,1,0,0
119.0,4.3,160.6,0,0,0,1,0,0
64.87,4.3,84.3,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,1.0,34.8,0,0,0,0,1,0
429.95,4.3,580.4,0,0,0,1,0,0
42.99,2.3,51.5,0,0,0,0,1,0
139.99,4.6,188.9,1,0,0,1,0,0
29.0,2.0,34.8,0,0,0,0,1,0
29.0,4.3,34.8,0,0,0,0,1,0
19.99,4.3,27.9,0,0,0,0,1,0
79.91,4.3,103.8,0,0,0,1,0,0
77.92,4.3,101.2,0,0,0,1,0,0
78.86,4.3,102.5,0,0,0,1,0,0
21.99,4.6,30.7,0,0,0,1,0,0
49.99,5.0,59.9,0,0,0,1,0,0
54.99,4.0,65.9,0,0,0,1,0,0
77.32,4.3,100.5,0,0,0,1,0,0
82.27,4.3,106.9,0,0,0,1,0,0
79.74,4.3,103.6,0,0,0,1,0,0
79.09,4.3,102.8,0,0,0,1,0,0
75.96,4.3,98.7,0,0,0,1,0,0
75.96,4.3,98.7,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
398.0,5.0,537.3,1,0,0,0,1,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
29.0,4.3,34.8,0,0,0,1,0,0
99.99,4.2,129.9,0,0,0,1,0,0
29.99,4.3,35.9,0,0,0,1,0,0
54.99,4.0,65.9,0,0,0,1,0,0
49.99,4.7,59.9,0,0,0,1,0,0
24.99,4.2,34.9,0,0,0,1,0,0
